,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
689,Raniel,86797,277,https://s.glbimg.com/es/sde/f/2020/02/28/84228574413957408f18e14b94d2aa81_FORMATO.png,4,2.95,Raniel Santana de Vasconcelos,0.0,5,5.16,37,"{'DS': 8, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 11, 'I': 3, 'PI': 7}",raniel,5,0.0
690,Gabriel Teixeira,110760,266,https://s.glbimg.com/es/sde/f/2020/12/10/ec5256fd97bd088186d35206f3b4df85_FORMATO.png,0,0.0,Gabriel Teixeira AragÑo,0.0,4,1.0,37,{},gabriel-teixeira,6,0.0
691,Willian,110884,356,https://s.glbimg.com/es/sde/f/2021/01/06/3f2f8fa62093e5b34bd0770fab5f50a3_FORMATO.png,0,0.0,Willian dos Santos Silva,0.0,5,1.0,37,{},willian,6,0.0
692,Vin°cius Pop¢,105201,292,https://s.glbimg.com/es/sde/f/2020/11/21/5b68f879cc5309f1cde0c8843b3ea453_FORMATO.png,0,0.0,Vin°cius Santana da Silva,0.0,5,2.0,37,{},vinicius-popo,6,0.0
693,Jobson,93377,277,https://s.glbimg.com/es/sde/f/2019/09/21/78ffca0f8c20a94cf8b5e9109bea47c6_FORMATO.png,19,1.73,Jobson Souza Santos,0.0,4,3.92,37,"{'A': 1, 'CA': 6, 'DS': 40, 'FC': 33, 'FD': 1, 'FF': 4, 'FS': 17, 'G': 2, 'I': 2, 'PI': 115}",jobson,5,0.0
694,Gustavo Mor°nigo,88881,294,https://s.glbimg.com/es/sde/f/2021/01/19/05c63397c106ed15e25d65ccb735f00f_FORMATO.png,8,2.83,Gustavo Eliseo Mor°nigo V†zquez,1.16,6,8.11,37,{},gustavo-morinigo,7,-0.1
695,Pedro Bicalho,103777,275,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,0,0.0,Pedro Henrique Rodrigues Bicalho,0.0,4,1.0,37,{},pedro-bicalho,6,0.0
696,Garcia,107225,275,https://s.glbimg.com/es/sde/f/2021/01/08/dc543a39a60bdbe5a80d40a3c386493d_FORMATO.jpeg,0,0.0,Gustavo Garcia dos Santos,0.0,2,1.0,37,{},garcia,6,0.0
697,John Kennedy,110759,266,https://s.glbimg.com/es/sde/f/2021/01/22/8e9b2317316c035ffbf7d370f4e2b6bf_FORMATO.png,6,3.9,John Kennedy Batista de Souza,-0.1,5,2.45,37,"{'DS': 2, 'FC': 4, 'FD': 1, 'FF': 6, 'FS': 6, 'G': 2, 'I': 1, 'PI': 11}",john-kennedy,6,-1.34
698,Victor Zorzenoni,110770,280,https://s.glbimg.com/es/sde/f/2020/12/11/e8bc649c9d87c9b24ac508b4022b00f1_FORMATO.png,0,0.0,Victor Hugo Zorzenoni,0.0,1,1.0,37,{},victor-zorzenoni,6,0.0
699,Lucas Perri,91260,276,https://s.glbimg.com/es/sde/f/2020/09/01/c6c4761a2d57001c8a08954dca2c76c0_FORMATO.png,0,-2.0,Lucas Estella Perri,0.0,1,1.1,37,{'CA': 1},lucas-perri,6,0.0
700,Caio Cunha,110885,275,https://s.glbimg.com/es/sde/f/2021/01/08/8cc2e4b16e19e4c5502dde94dce5bb57_FORMATO.jpeg,0,0.0,Caio Santos Cunha,0.0,4,1.0,37,{},caio-cunha,6,0.0
701,John Victor,94044,277,https://s.glbimg.com/es/sde/f/2020/03/09/7526bffb5ffcf8710f171fa2fbd3284a_FORMATO.png,8,0.58,John Victor Maciel Furtado,0.0,1,0.79,37,"{'DD': 8, 'FC': 1, 'FS': 3, 'GS': 14, 'PI': 54, 'SG': 1}",john-victor,6,0.0
702,Robinho,107976,275,https://s.glbimg.com/es/sde/f/2021/01/08/dc98f472a63da73e4464f9d305f12343_FORMATO.jpeg,0,0.0,Robson Santos Do Carmo Junior,0.0,5,1.0,37,{},robinho,6,0.0
703,Caio Lopes,107678,267,https://s.glbimg.com/es/sde/f/2020/03/13/51f9f527f429713ba11fb05d59c85b81_FORMATO.png,5,0.12,Caio Lopes da Costa Schoell,0.0,4,0.93,37,"{'CA': 1, 'DS': 4, 'FC': 3, 'FF': 1, 'FS': 1, 'PI': 12}",caio-lopes,6,0.0
704,Guilherme,110909,280,https://s.glbimg.com/es/sde/f/2021/01/10/f23ea03ad31d6494c2cb85cd16a40371_FORMATO.png,0,0.0,Guilherme Lopes de Almeida,0.0,2,1.0,37,{},guilherme,6,0.0
705,Fernando,110772,277,https://s.glbimg.com/es/sde/f/2020/12/12/4147a1219bec259c921a7963c24f5449_FORMATO.png,1,1.1,Fernando Pileggi,0.0,2,1.19,37,"{'FC': 1, 'FS': 4, 'PI': 4}",fernando,2,0.0
706,Kennedy,109347,356,https://s.glbimg.com/es/sde/f/2021/01/09/69378c479b670c9467d3ec5e62920c02_FORMATO.png,0,0.0,Antonio Kennedy Sousa de Almeida,0.0,1,1.0,37,{},kennedy,6,0.0
707,Ronald,110916,373,https://s.glbimg.com/es/sde/f/2021/01/12/76434ad09187c46b5e092911f5f24e38_FORMATO.png,0,0.0,Ronald Pereira Martins,0.0,5,1.0,37,{},ronald,6,0.0
708,Atan†sio,110913,373,https://s.glbimg.com/es/sde/f/2021/01/12/d9e3b692bc7efa3e5dde9a3b6c51d0c0_FORMATO.png,0,0.0,Manoel Atan†sio da Silva Neto,0.0,4,1.0,37,{},atanasio,6,0.0
709,Rian,110914,373,https://s.glbimg.com/es/sde/f/2021/01/12/a5ccd9ba14a6740a00e92744275259b3_FORMATO.png,0,0.0,Rian Almeida Lopes,0.0,5,1.0,37,{},rian,6,0.0
710,Arthur Gomes,96966,277,https://s.glbimg.com/es/sde/f/2020/02/28/1180152071b3a94086ee66e070352aab_FORMATO.png,20,1.59,Arthur Gomes Lourenáo,0.0,5,3.33,37,"{'CA': 1, 'CV': 1, 'DS': 17, 'FC': 22, 'FD': 11, 'FF': 3, 'FS': 14, 'FT': 1, 'G': 2, 'I': 1, 'PI': 83}",arthur-gomes,7,0.0
711,Carlos Henrique,110917,373,https://s.glbimg.com/es/sde/f/2021/01/12/c7f81f603e5f616507a536864e18ec2f_FORMATO.png,0,0.0,Carlos Henrique de Jesus Souza,0.0,2,1.0,37,{},carlos-henrique,6,0.0
712,Neto,110923,290,https://s.glbimg.com/es/sde/f/2021/01/13/18d0c98d9cff95ffe8c23bef74e055e9_FORMATO.png,0,0.0,Roosewelt Souza Neto,0.0,4,1.0,37,{},neto,6,0.0
713,Danilo Gomes,106826,373,https://s.glbimg.com/es/sde/f/2020/11/19/873fa1fcb351fcd70fb14f5d8cac13de_FORMATO.png,12,1.55,Danilo Gomes MagalhÑes,0.4,5,1.26,37,"{'CA': 1, 'DS': 12, 'FC': 3, 'FF': 3, 'FS': 9, 'G': 1, 'I': 4, 'PI': 28}",danilo-gomes,7,0.0
714,LucÑo,110928,290,https://s.glbimg.com/es/sde/f/2021/01/13/6b4b833ff50644278040dc5e1c403821_FORMATO.png,0,0.0,Lucas Emmanuel Araujo Macedo,0.0,5,1.0,37,{},lucao,6,0.0
715,JoÑo Maria,110915,373,https://s.glbimg.com/es/sde/f/2021/01/12/e140387b75c734addebe8c354bac648e_FORMATO.png,0,0.0,JoÑo Maria Gomes de Almeida,0.0,5,1.0,37,{},joao-maria,6,0.0
716,Gustavinho,107252,290,https://s.glbimg.com/es/sde/f/2020/12/12/8f258c9cac6102644cea3e06dc4416ad_FORMATO.png,2,3.1,Gustavo Luis Silva Aguiar,5.2,2,1.88,37,"{'FD': 1, 'FS': 1, 'PI': 5, 'SG': 1}",gustavinho,6,0.89
717,Jackson,70934,356,https://s.glbimg.com/es/sde/f/2020/03/06/d22e844f59f83a532bc261ec38a55da4_FORMATO.png,18,1.57,Jackson de Souza,0.0,3,3.01,37,"{'CA': 6, 'DS': 19, 'FC': 21, 'FD': 2, 'FF': 3, 'FS': 15, 'PI': 56, 'SG': 5}",jackson,6,0.0
718,Carlinhos,63194,356,https://s.glbimg.com/es/sde/f/2019/03/22/7da6584b8edbee8649acb25931c97e1e_FORMATO.png,23,2.1,Carlos Emiliano Pereira,0.0,2,5.99,37,"{'CA': 3, 'DS': 31, 'FC': 35, 'FF': 3, 'FS': 28, 'GC': 1, 'I': 2, 'PI': 147, 'SG': 9}",carlinhos,6,0.0
719,Kayque,110962,263,https://s.glbimg.com/es/sde/f/2021/01/19/31b3e50c66f1067bdb0213aac3f5be21_FORMATO.png,3,1.8,Kayque Luiz Pereira,1.6,4,1.59,37,"{'CA': 1, 'DS': 7, 'FC': 3, 'FD': 1, 'FS': 3, 'PI': 8}",kayque,7,0.49
720,Nathan,107261,290,,0,0.0,Nathan Melo Silva,0.0,4,1.0,37,{},nathan,6,0.0
721,J£nior,103662,276,https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png,0,0.0,Dànis de Oliveira Aguiar J£nior,0.0,1,1.0,37,{},junior,6,0.0
722,Ra°,110956,266,https://s.glbimg.com/es/sde/f/2021/01/19/c5baff07db12d936ccda98b8dc228f7a_FORMATO.png,0,0.0,Rai Lopes de Oliveira,0.0,2,1.0,37,{},rai,6,0.0
723,Kevin ,91888,263,https://s.glbimg.com/es/sde/f/2020/07/22/3146ee098c41caa4d1ed2022bd3dc17e_FORMATO.png,27,1.47,Kevin Peterson dos Santos Silva,5.0,2,3.74,37,"{'A': 2, 'CA': 3, 'DS': 62, 'FC': 32, 'FD': 3, 'FF': 3, 'FS': 20, 'GC': 1, 'I': 6, 'PI': 334, 'SG': 3}",kevin,7,0.75
724,Romildo,107972,263,https://s.glbimg.com/es/sde/f/2020/09/30/adfe338d662135f7233e4762688716a1_FORMATO.png,2,1.6,Romildo Del Piage de Souza,0.0,4,1.34,37,"{'DS': 3, 'FC': 3, 'FF': 1, 'FS': 3, 'PI': 6}",romildo,6,0.0
725,Vanderley,106077,290,https://s.glbimg.com/es/sde/f/2019/08/17/8983f6e4a6bb89ad4e6548972209afc5_FORMATO.png,0,0.0,Vanderley Ribeiro Correia Filho,0.0,3,1.0,37,{},vanderley,6,0.0
726,Elivelton ,107515,263,https://s.glbimg.com/es/sde/f/2020/09/30/3afdcde41a6b5186c650158eb6ddb9d2_FORMATO.png,0,0.0,Elivelton Guedes Alves da Silva,0.0,2,1.0,37,{},elivelton,6,0.0
727,Wellington,106629,277,https://s.glbimg.com/es/sde/f/2021/01/21/bdc7c8b13d5a2998d9fe2ae7b9a9aeac_FORMATO.png,0,0.0,Wellington Gonzaga de Assis Filho - Tim,0.0,3,1.0,37,{},wellington,6,0.0
728,Vitinho,110235,263,https://s.glbimg.com/es/sde/f/2020/09/30/3709478ac932eba7f079543c8389eafb_FORMATO.png,0,0.0,JoÑo Victor Vaz Lopes Pinto,0.0,5,1.0,37,{},vitinho,6,0.0
729,èngelo,110969,294,https://s.glbimg.com/es/sde/f/2021/01/22/4db2407357bdfcb93f33bca761d2bde6_FORMATO.png,1,-0.8,èngelo Samuel Chaves,0.0,2,0.78,37,"{'FC': 1, 'PI': 3}",angelo,6,0.0
730,Samuel,110994,266,https://s.glbimg.com/es/sde/f/2021/01/26/caa243870cabe2bb314126d7f6e2f16d_FORMATO.png,2,4.5,Samuel Salustiano de Jesus Silva,0.0,5,3.2,37,"{'DS': 1, 'G': 1}",samuel,6,0.0
731,Lucca,61149,266,https://s.glbimg.com/es/sde/f/2020/10/13/4e771210e49b104092cac2a09476bbd1_FORMATO.png,15,2.97,Lucca Borges Brito,9.6,5,6.36,37,"{'CA': 1, 'DS': 21, 'FC': 19, 'FD': 4, 'FF': 5, 'FS': 19, 'G': 3, 'I': 3, 'PI': 58}",lucca,7,1.76
732,Da Silva,107251,290,https://s.glbimg.com/es/sde/f/2021/01/28/e31fd3474fa6252b414532111d490857_FORMATO.png,0,0.0,JoÑo Vitor Vallony da Silva,0.0,3,1.0,37,{},da-silva,6,0.0
733,Marcos Vizolli,111079,276,https://s.glbimg.com/es/sde/f/2021/02/01/201a3a18ef9a655ad44602f75045a5ba_FORMATO.png,3,1.65,Marcos CÇsar Vizolli,0.06,6,7.65,37,{},marcos-vizolli,7,-0.71
734,Pablo Thomaz,102797,294,https://s.glbimg.com/es/sde/f/2020/09/30/a7b22d74d41827304b8a71b4c57641d3_FORMATO.png,11,0.86,Pablo Thiago Ferreira Thomaz,0.0,5,1.01,37,"{'DS': 5, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 6, 'PI': 15}",pablo-thomaz,2,0.0
735,Salazar,91415,290,https://s.glbimg.com/es/sde/f/2020/10/01/d9e923eb01b5966eb5e072a26be58679_FORMATO.png,0,0.0,Sebasti†n Enrique Salazar Beltr†n,0.0,4,4.0,37,{},salazar,6,0.0
736,Lucas Black,111003,290,https://s.glbimg.com/es/sde/f/2021/01/28/9a6b388296e4cb995bb96b29cbb7bedc_FORMATO.png,0,0.0,Lucas Gabriel de Oliveira,0.0,4,1.0,37,{},lucas-black,6,0.0
737,M†rcio,102885,290,https://s.glbimg.com/es/sde/f/2021/01/28/b766352d6d7ffa86eccd7248414a6839_FORMATO.png,0,0.0,M†rcio Victor da Silva,0.0,1,1.0,37,{},marcio,6,0.0
738,Arnaldo,78497,373,https://s.glbimg.com/es/sde/f/2020/10/01/9e64684a0ef33c9f748f305214999641_FORMATO.png,16,1.38,Arnaldo Manoel de Almeida,-0.7,2,3.0,37,"{'CA': 1, 'DS': 7, 'FC': 4, 'FS': 6, 'I': 1, 'PI': 35, 'SG': 4}",arnaldo,7,-0.09
739,Marcelinho,107238,275,https://s.glbimg.com/es/sde/f/2020/11/17/c38f3a49ed42bc3774b07f733769277b_FORMATO.jpeg,1,2.7,Marcelo JosÇ de Lima Filho,0.0,5,1.36,37,"{'DS': 1, 'FC': 1, 'FF': 3, 'PI': 2}",marcelinho,6,0.0
740,Mattheus,79023,294,https://s.glbimg.com/es/sde/f/2020/09/30/38d8d1bd4dd6f381d7dcabac2692be19_FORMATO.png,10,3.1,Mattheus Andrade Gama de Oliveira,1.3,4,4.11,37,"{'DS': 18, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 10, 'FT': 1, 'G': 1, 'PI': 51}",mattheus,6,-0.37
741,JoÑo Victor,110258,293,https://s.glbimg.com/es/sde/f/2020/10/26/74ad0d23d97711ec775e160e95618bf5_FORMATO.png,3,1.03,JoÑo Victor da Silva Oliveira,0.0,2,1.07,37,"{'DS': 3, 'FC': 2, 'FS': 3, 'PI': 4}",joao-victor,6,0.0
742,Miguel,110980,356,https://s.glbimg.com/es/sde/f/2021/01/24/1bfcb3a53f2e0a37e99d90bd5194c2b1_FORMATO.png,0,0.0,Miguel da Silva,0.0,2,1.0,37,{},miguel,6,0.0
743,L£cio Fl†vio,103582,263,https://s.glbimg.com/es/sde/f/2021/02/06/098d837583fc9d80ee49d8cd09bfed83_FORMATO.png,3,4.0,L£cio Fl†vio dos Santos,5.87,6,6.69,37,{},lucio-flavio,7,1.52
744,Cristiano,111361,294,https://s.glbimg.com/es/sde/f/2021/02/20/0450bf4d23e5ccd2e36c1c43acd6fdce_FORMATO.png,1,-0.5,Cristiano Robert do Amaral,-0.5,4,0.79,37,{'FC': 1},cristiano,6,-0.21
745,Marcio Silva,111204,294,https://s.glbimg.com/es/sde/f/2021/02/13/d10b2ab61075cdc7d623a471a6e7363b_FORMATO.png,0,0.0,Marcio Gleyson Leite da Silva,0.0,3,1.0,37,{},marcio-silva,7,0.0
746,TrÇllez,87679,276,https://s.glbimg.com/es/sde/f/2020/03/09/a26febfd7e5fd4366d0dbe0997ee0521_FORMATO.png,7,0.4,Santiago TrÇllez Vivero,0.0,5,2.55,37,"{'DS': 1, 'FC': 1, 'FF': 2, 'FS': 2, 'PI': 3}",trellez,6,0.0
747,Julimar,102796,293,https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png,0,0.0,Julimar Silva Oliveira J£nior,0.0,5,1.0,37,{},julimar,6,0.0
748,Wagner Leonardo,104994,277,https://s.glbimg.com/es/sde/f/2020/08/31/fb5f96034ec98cf83f561f397865ca64_FORMATO.png,10,2.31,Wagner Leonardo Calvelo de Souza,0.0,3,2.39,37,"{'DS': 16, 'FC': 1, 'FD': 2, 'FS': 4, 'PI': 18, 'SG': 1}",wagner-leonardo,7,0.0
749,Diego,101728,276,https://s.glbimg.com/es/sde/f/2020/08/31/f816dcd588832ba23a528a2a17f81b46_FORMATO.png,16,2.05,Diego Henrique Costa Barbosa,0.0,3,2.64,37,"{'CA': 3, 'DS': 27, 'FC': 31, 'FD': 3, 'FF': 4, 'FS': 14, 'PI': 65, 'SG': 4}",diego,7,0.0
750,Marcelo Fernandes,91274,277,https://s.glbimg.com/es/sde/f/2021/02/23/af40bc2c8d592dab00a513714f70d282_FORMATO.png,0,0.0,Marcelo Faria Fernandes,0.0,6,10.96,37,{},marcelo-fernandes,7,0.0
751,Varela,97993,284,https://s.glbimg.com/es/sde/f/2020/07/19/210b3ef4b45cef7cccfa89b1d6e6bb3a_FORMATO.png,0,0.0,Jhonata Varela da Silva,0.0,4,1.0,37,{},varela,6,0.0
752,Lucas Venuto,100290,292,https://s.glbimg.com/es/sde/f/2020/08/11/4d0626b467649cadfbf95578a06887cf_FORMATO.png,8,0.89,Lucas Henrique Ferreira Venuto,0.0,5,1.95,37,"{'DS': 3, 'FC': 3, 'FS': 10, 'FT': 1, 'PI': 24}",lucas-venuto,6,0.0
753,Bui£,88544,354,https://s.glbimg.com/es/sde/f/2021/02/20/167f685cfef30e25d489641f5dc1ece0_FORMATO.png,0,0.0,Marcos Ytalo Ben°cio da Silva,0.0,2,1.0,37,{},buiu,6,0.0
754,Geovane,105336,354,https://s.glbimg.com/es/sde/f/2021/02/20/c227e6ddaa9bcccf505b8b1f8082229e_FORMATO.png,0,0.0,Geovane da Silva de Souza,0.0,4,1.0,37,{},geovane,6,0.0
755,Emanuel,100840,284,https://s.glbimg.com/es/sde/f/2020/07/19/0b3918398151a0841d6ddaa369447cef_FORMATO.png,0,0.0,Emanuel Leone Moura,0.0,3,1.0,37,{},emanuel,6,0.0
756,Gabriel Silva,103766,275,https://s.glbimg.com/es/sde/f/2020/08/31/0a2bee87b74c5aa4a5eb332b01b24185_FORMATO.png,10,0.22,Gabriel Silva Vieira,0.0,4,0.9,37,"{'CA': 1, 'DS': 3, 'FC': 6, 'FD': 1, 'FF': 6, 'FS': 2, 'I': 4, 'PI': 8}",gabriel-silva,6,0.0
757,Vin°cius,104660,290,https://s.glbimg.com/es/sde/f/2020/09/24/f3ee6a9a8f1a2edeccd5d3f9d5cc70cd_FORMATO.png,25,4.21,Vin°cius Lopes da Silva,4.8,5,5.98,37,"{'A': 4, 'CA': 3, 'DS': 38, 'FC': 36, 'FD': 13, 'FF': 12, 'FS': 48, 'G': 4, 'I': 4, 'PI': 75}",vinicius,7,-0.39
758,Weverson,109426,280,https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png,15,0.18,Weverson Moreira da Costa,0.0,2,0.89,37,"{'CA': 1, 'CV': 1, 'DS': 14, 'FC': 9, 'FD': 1, 'FF': 1, 'FS': 1, 'I': 2, 'PI': 63, 'SG': 1}",weverson,6,0.0
759,Victor Bobsin,107501,284,https://s.glbimg.com/es/sde/f/2020/07/19/063c5587c0db7493bf835a17299be272_FORMATO.png,0,0.0,Victor Bobsin Pereira,0.0,4,1.0,37,{},victor-bobsin,6,0.0
760,Christian,104502,293,https://s.glbimg.com/es/sde/f/2020/02/28/459619b85e3c40ab2998b4b1deef1873_FORMATO.png,27,0.23,Christian Roberto Alves Cardoso,-2.1,4,0.79,37,"{'CA': 6, 'DS': 21, 'FC': 53, 'FD': 6, 'FF': 4, 'FS': 31, 'FT': 1, 'G': 1, 'I': 2, 'PI': 122}",christian,7,-0.14
761,Bento,105208,293,https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png,1,1.0,Bento Matheus Krepski,0.0,1,0.94,37,"{'DD': 2, 'GS': 3, 'PI': 10}",bento,6,0.0
762,Heitor,107792,284,https://s.glbimg.com/es/sde/f/2021/02/23/0868ea6224ae30e11c847c28c95cfe13_FORMATO.png,0,0.0,Heitor Marinho dos Santos,0.0,3,1.0,37,{},heitor,6,0.0
763,Luan Patrick,106835,293,https://s.glbimg.com/es/sde/f/2020/02/28/28c6a5315c325c2abe37899978a526e9_FORMATO.png,1,0.3,Luan Patrick Wiedthauper,0.0,3,1.62,37,"{'DS': 1, 'FC': 1, 'PI': 2}",luan-patrick,6,0.0
764,Jaj†,107195,293,https://s.glbimg.com/es/sde/f/2020/02/28/d7b228fb1f0473cd8f5e68c71f5f2a95_FORMATO.png,0,0.0,Jair Diego Alves de Brito,0.0,5,1.0,37,{},jaja,6,0.0
765,Vitinho,111406,264,https://s.glbimg.com/es/sde/f/2021/02/22/bbcc9c2c58a03fd2d51a98b7ddc6f571_FORMATO.png,0,0.0,Victor Gabriel Moura de Oliveira,0.0,4,1.0,37,{},vitinho,6,0.0
766,Pedro Lucas,107797,284,https://s.glbimg.com/es/sde/f/2021/02/23/c9da308b5619e31de103c3bd2e6d83b1_FORMATO.png,0,0.0,Pedro Lucas Tapias Obermuller,0.0,4,1.0,37,{},pedro-lucas,6,0.0
767,Marcos Leonardo,109497,277,https://s.glbimg.com/es/sde/f/2020/07/29/d6405e2f853358d16a3e6f9bcd899577_FORMATO.png,16,1.83,Marcos Leonardo Santos Almeida,-0.6,5,1.28,37,"{'CA': 2, 'DS': 4, 'FC': 18, 'FD': 1, 'FF': 5, 'FS': 20, 'G': 3, 'PI': 9}",marcos-leonardo,6,-1.64
768,Fernando Henrique,107800,284,https://s.glbimg.com/es/sde/f/2021/02/23/de043244973d25fd50bca5fcdc38f1f3_FORMATO.png,0,0.0,Fernando Henrique do Nascimento Pereira,0.0,4,1.0,37,{},fernando-henrique,6,0.0
769,Luis Mandaca,111407,264,https://s.glbimg.com/es/sde/f/2021/02/22/9cee7f3e748fe234ee2ae2a206ca68c9_FORMATO.png,0,0.0,Luis Gustavo da Silva Machado Duarte,0.0,4,1.0,37,{},luis-mandaca,6,0.0
770,Vin°cius,105998,267,https://s.glbimg.com/es/sde/f/2020/08/17/d3799f09f18b7bfe22f6442f4e7b0bd4_FORMATO.png,15,0.59,Vin°cius dos Santos de Oliveira Paiva,0.0,5,2.38,37,"{'CA': 1, 'DS': 2, 'FC': 6, 'FD': 2, 'FF': 1, 'FS': 14, 'G': 1, 'I': 4, 'PI': 43}",vinicius,6,0.0
771,Gregore,95464,265,https://s.glbimg.com/es/sde/f/2020/07/23/d4779b1c4479f06f665d796b9eb346b7_FORMATO.png,27,0.88,Gregore de MagalhÑes da Silva,3.4,4,5.7,37,"{'A': 2, 'CA': 10, 'CV': 1, 'DS': 73, 'FC': 84, 'FD': 5, 'FF': 8, 'FS': 20, 'PI': 149}",gregore,7,0.62
772,Neilton,83772,294,https://s.glbimg.com/es/sde/f/2020/07/30/cc647d1f9a8818aedd430516d1d61f68_FORMATO.png,23,3.55,Neilton Meira Mestzk,1.8,5,6.38,37,"{'A': 4, 'CA': 3, 'DS': 40, 'FC': 25, 'FD': 9, 'FF': 12, 'FS': 40, 'FT': 1, 'G': 1, 'I': 1, 'PI': 107}",neilton,6,-0.32
773,Alesson,97321,265,https://s.glbimg.com/es/sde/f/2020/02/28/a6c39298924cbf2f7ac0256ed7a67a55_FORMATO.png,14,1.32,Alesson dos Santos Batista,0.0,4,2.81,37,"{'CA': 1, 'DS': 9, 'FC': 8, 'FD': 3, 'FF': 3, 'FS': 9, 'G': 1, 'I': 2, 'PI': 20}",alesson,6,0.0
774,Felipe Augusto,111408,264,https://s.glbimg.com/es/sde/f/2021/02/22/3511b6eed788f029addeaf6c8a9fff5f_FORMATO.png,0,0.0,Felipe Augusto da Silva,0.0,5,1.0,37,{},felipe-augusto,6,0.0
775,John,106964,264,https://s.glbimg.com/es/sde/f/2021/02/23/e239b34a982c00e85f933f3ec643e438_FORMATO.png,0,0.0,Jonathan dos Santos Lessa,0.0,3,1.0,37,{},john,6,0.0
776,Antony,104277,264,https://s.glbimg.com/es/sde/f/2021/02/23/249921d0f2364a5cb9364fe7cdc7a78e_FORMATO.png,0,0.0,Antony Alves Santos,0.0,4,1.0,37,{},antony,6,0.0
777,Roni,105585,264,https://s.glbimg.com/es/sde/f/2020/03/02/0d00667bccf8242613bacd6efe6acf18_FORMATO.png,4,-2.0,Roni Medeiros de Moura,0.0,4,0.78,37,"{'CA': 3, 'DS': 2, 'FC': 11, 'FF': 1, 'FS': 3, 'PI': 8}",roni,6,0.0
778,Lecaros,102276,263,https://s.glbimg.com/es/sde/f/2020/03/01/53edbb0ca79d3f3796591671f994f93b_FORMATO.png,8,0.84,Alexander Lecaros Arag¢n,0.0,5,2.38,37,"{'DS': 3, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 9, 'I': 1, 'PI': 20}",lecaros,6,0.0
779,Matheus Ara£jo,105845,264,https://s.glbimg.com/es/sde/f/2021/02/22/70eac2fe5c433f41ce214d2bae677ca7_FORMATO.png,0,0.0,Matheus de Ara£jo Andrade,0.0,4,1.0,37,{},matheus-araujo,6,0.0
780,Gabriel Pec,106199,267,https://s.glbimg.com/es/sde/f/2020/08/17/5af9923a34a978a056a214d243306c33_FORMATO.png,14,1.65,Gabriel Fortes Chaves,0.7,4,2.55,37,"{'CA': 2, 'DS': 11, 'FC': 9, 'FD': 2, 'FF': 5, 'FS': 11, 'FT': 1, 'G': 1, 'PI': 24}",gabriel-pec,2,-0.21
781,Diego Cavalieri,38431,263,https://s.glbimg.com/es/sde/f/2019/03/22/660661f23332e4ee9ccda585ec5cec21_FORMATO.png,18,0.35,Diego Cavalieri,0.0,1,3.9,37,"{'CA': 2, 'DD': 17, 'DP': 1, 'DS': 1, 'FC': 2, 'FS': 1, 'GS': 30, 'PI': 102, 'SG': 1}",diego-cavalieri,6,0.0
782,Fessin,97994,265,https://s.glbimg.com/es/sde/f/2020/02/28/8a051de64c7323a88c66ee473c630560_FORMATO.png,16,1.48,Jefferson Gabriel Nascimento Brito,0.0,4,1.98,37,"{'DS': 16, 'FC': 10, 'FD': 6, 'FF': 5, 'FS': 9, 'PI': 32}",fessin,6,0.0
783,Werley,62974,267,https://s.glbimg.com/es/sde/f/2020/08/17/4dfbba68c3645f7379490067e0ce092d_FORMATO.png,7,2.22,Werley Ananias da Silva,0.0,3,3.37,37,"{'DS': 5, 'FC': 7, 'FF': 1, 'FS': 3, 'I': 1, 'PI': 28, 'SG': 3}",werley,6,0.0
784,Kalou,69524,263,https://s.glbimg.com/es/sde/f/2020/07/16/451a2fa76b49b01f7f7f2b384b1c4a58_FORMATO.png,20,1.67,Salomon Armand Magloire Kalou,0.0,5,6.9,37,"{'A': 1, 'DS': 12, 'FC': 15, 'FD': 7, 'FF': 11, 'FS': 16, 'G': 1, 'I': 4, 'PI': 74}",kalou,6,0.0
785,Saulo,89492,263,https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png,1,-2.8,Saulo Ferreira Silva Nascimento,0.0,1,1.04,37,"{'GS': 1, 'PI': 8}",saulo,6,0.0
786,Alvarado,107991,293,https://s.glbimg.com/es/sde/f/2020/07/25/4a02063b707aa80eda6644030e78eaf9_FORMATO.png,14,0.45,Jaime Alberto Alvarado Hoyos,0.0,4,3.45,37,"{'CA': 2, 'DS': 14, 'FC': 10, 'FS': 2, 'FT': 1, 'PI': 25}",alvarado,2,0.0
